ta_id,tr_ratings,profitrew,ratings_summary,ball
d5798049,0.0,0.0,0.0,0.0
d3357196,3.0,100.0,0.0,5.0
d12718623,5.0,60.0,0.0,3.0
d5825714,1.0,100.0,0.0,5.0
d5825519,1.0,0.0,0.0,0.0
d12615030,1.0,0.0,0.0,0.0
d5927996,0.0,0.0,0.0,0.0
d7059528,1.0,0.0,0.0,0.0
d4590308,1.0,100.0,0.0,5.0
d7367639,1.0,100.0,0.0,5.0
d4589862,3.0,66.66666666666666,0.0,3.25
d1091659,1.0,100.0,0.0,5.0
d782433,1.0,100.0,0.0,5.0
d4794054,1.0,100.0,0.0,5.0
d4793938,1.0,100.0,0.0,5.0
d10759912,1.0,0.0,0.0,0.0
d6850133,3.0,100.0,0.0,5.0
d12593283,4.0,75.0,0.0,3.75
d780003,2.0,100.0,0.0,5.0
d13124893,1.0,100.0,3.25,5.0
d11992842,1.0,100.0,0.0,5.0
d7260486,3.0,100.0,0.0,5.0
d6436895,1.0,100.0,0.0,5.0
d13226504,1.0,100.0,0.0,5.0
d12492735,2.0,100.0,0.0,5.0
d10139513,2.0,100.0,0.0,5.0
d10436386,3.0,100.0,0.0,5.0
d12082440,2.0,50.0,0.0,2.5
d11773975,1.0,100.0,0.0,5.0
d8492188,3.0,100.0,0.0,5.0
d2010855,2.0,100.0,0.0,5.0
d13224191,2.0,100.0,0.0,5.0
d12092073,4.0,100.0,0.0,5.0
d12708001,10.0,100.0,2.5,5.0
d9724196,2.0,100.0,0.0,5.0
d1184188,1.0,100.0,0.0,5.0
d13323228,0.0,0.0,0.0,0.0
d6944999,2.0,50.0,0.0,2.5
d12599934,32.0,78.125,4.5,4.0
d11981354,1.0,100.0,0.0,5.0
d6734254,2.0,100.0,0.0,5.0
d13110778,2.0,100.0,0.0,5.0
d12492985,3.0,100.0,0.0,5.0
d6731585,3.0,100.0,0.0,5.0
d4467966,1.0,100.0,0.0,5.0
d12388093,1.0,100.0,0.0,5.0
d10433399,2.0,100.0,0.0,5.0
d968685,0.0,0.0,0.0,0.0
d7347056,0.0,0.0,0.0,0.0
d13198188,2.0,50.0,3.0,2.5
d8374318,3.0,100.0,0.0,5.0
d12900182,11.0,81.81818181818183,3.25,4.0
d3457383,2.0,100.0,0.0,5.0
d5801370,3.0,100.0,0.0,5.0
d11768149,2.0,50.0,0.0,2.5
d5953328,2.0,100.0,0.0,5.0
d5800835,0.0,0.0,0.0,0.0
d3743014,2.0,100.0,0.0,5.0
d5800517,0.0,0.0,0.0,0.0
d4051271,1.0,100.0,0.0,5.0
d10634620,8.0,75.0,2.5,3.75
d12691934,2.0,50.0,0.0,2.5
d2403625,1.0,100.0,0.0,5.0
d5798447,1.0,100.0,0.0,5.0
d12377718,2.0,100.0,0.0,5.0
d5798215,3.0,100.0,4.0,5.0
d3534819,0.0,0.0,0.0,0.0
d11970482,3.0,100.0,0.0,5.0
d2299383,3.0,100.0,0.0,5.0
d5797131,0.0,0.0,0.0,0.0
d5797012,1.0,100.0,0.0,5.0
d5796695,0.0,0.0,0.0,0.0
d4973164,0.0,0.0,0.0,0.0
d7236210,1.0,100.0,0.0,5.0
d13133241,8.0,87.5,3.0,4.5
d6104181,1.0,100.0,0.0,5.0
d4354888,1.0,100.0,0.0,5.0
d12378813,1.0,100.0,0.0,5.0
d8777817,3.0,100.0,0.0,5.0
d11657539,3.0,100.0,0.0,5.0
d11760392,3.0,100.0,0.0,5.0
d12171864,2.0,50.0,0.0,2.5
d12377552,1.0,100.0,0.0,5.0
d7336278,1.0,100.0,0.0,5.0
d12685500,6.0,83.33333333333334,0.0,4.25
d5895154,0.0,0.0,0.0,0.0
d12478371,0.0,0.0,0.0,0.0
d7334246,1.0,100.0,0.0,5.0
d5585323,0.0,0.0,0.0,0.0
d13198036,4.0,75.0,3.0,3.75
d13197974,2.0,100.0,3.0,5.0
d13197231,3.0,66.66666666666666,0.0,3.25
d4555422,1.0,100.0,0.0,5.0
d4555410,1.0,100.0,0.0,5.0
d13197036,10.0,90.0,0.0,4.5
d10362365,1.0,100.0,0.0,5.0
d8360807,4.0,75.0,0.0,3.75
d1467707,1.0,100.0,0.0,5.0
d7228539,2.0,100.0,0.0,5.0
d11549371,0.0,0.0,0.0,0.0
d7125335,0.0,0.0,0.0,0.0
d5890759,3.0,33.33333333333333,0.0,1.75
d5890624,0.0,0.0,0.0,0.0
d5890592,0.0,0.0,0.0,0.0
d8461754,1.0,100.0,0.0,5.0
d11959501,2.0,50.0,0.0,2.5
d4963492,1.0,100.0,0.0,5.0
d2494399,1.0,100.0,0.0,5.0
d12473213,1.0,100.0,0.0,5.0
d8049035,5.0,80.0,0.0,4.0
d13295129,1.0,100.0,0.0,5.0
d5270621,3.0,33.33333333333333,0.0,1.75
d11957078,1.0,100.0,0.0,5.0
d4755606,32.0,62.5,3.0,3.0
d11956933,1.0,100.0,0.0,5.0
d12368313,4.0,75.0,0.0,3.75
d13088117,7.0,71.42857142857143,2.75,3.5
d13189521,2.0,100.0,0.0,5.0
d4340989,1.0,100.0,0.0,5.0
d11913770,1.0,100.0,0.0,5.0
d13289981,2.0,100.0,3.5,5.0
d10820861,4.0,100.0,0.0,5.0
d2178769,0.0,0.0,0.0,0.0
d12157705,4.0,25.0,0.0,1.25
d5778102,0.0,0.0,0.0,0.0
d3204193,2.0,100.0,0.0,5.0
d12874363,7.0,100.0,0.0,5.0
d8552583,0.0,0.0,0.0,0.0
d11947288,4.0,50.0,0.0,2.5
d6700536,1.0,100.0,0.0,5.0
d7214393,1.0,100.0,0.0,5.0
d7727897,4.0,100.0,0.0,5.0
d8447350,2.0,100.0,0.0,5.0
d3508902,2.0,100.0,0.0,5.0
d5565186,1.0,100.0,0.0,5.0
d12149186,3.0,100.0,0.0,5.0
d5873391,0.0,0.0,0.0,0.0
d12438455,1.0,100.0,0.0,5.0
d7930126,10.0,90.0,0.0,4.5
d4328451,1.0,100.0,0.0,5.0
d1035585,1.0,100.0,0.0,5.0
d1035520,1.0,100.0,0.0,5.0
d11837483,5.0,80.0,0.0,4.0
d1035286,1.0,100.0,0.0,5.0
d1035214,1.0,100.0,0.0,5.0
d10294046,1.0,100.0,0.0,5.0
d12454444,1.0,0.0,2.25,0.0
d11837145,2.0,100.0,0.0,5.0
d10910820,5.0,100.0,0.0,5.0
d1331632,2.0,100.0,0.0,5.0
d12956322,1.0,100.0,0.0,5.0
d10396132,4.0,100.0,0.0,5.0
d11938438,1.0,100.0,0.0,5.0
d9562503,0.0,0.0,0.0,0.0
d10695303,0.0,0.0,0.0,0.0
d13171400,7.0,85.71428571428571,0.0,4.25
d13171395,2.0,100.0,0.0,5.0
d1334762,1.0,100.0,0.0,5.0
d3186592,0.0,0.0,0.0,0.0
d11832528,2.0,100.0,0.0,5.0
d5965383,0.0,0.0,0.0,0.0
d12447479,1.0,100.0,0.0,5.0
d1337368,1.0,100.0,0.0,5.0
d5942084,5.0,100.0,3.5,5.0
d12442670,2.0,0.0,2.5,0.0
d10305761,5.0,100.0,3.0,5.0
d1035664,7.0,85.71428571428571,3.0,4.25
d3596575,5.0,80.0,2.5,4.0
d1336159,3.0,100.0,3.0,5.0
d3584521,4.0,75.0,3.0,3.75
d4553797,29.0,62.06896551724138,3.5,3.0
d1975608,0.0,0.0,0.0,0.0
d12473177,10.0,60.0,2.5,3.0
d7230305,8.0,37.5,0.0,2.0
d5799705,0.0,0.0,0.0,0.0
d7063417,6.0,66.66666666666666,0.0,3.25
d719952,3.0,33.33333333333333,0.0,1.75
d2493385,6.0,83.33333333333334,3.5,4.25
d1405625,1.0,100.0,2.75,5.0
d3420041,2.0,100.0,0.0,5.0
d6484847,1.0,0.0,0.0,0.0
d7991280,5.0,80.0,2.5,4.0
d6699687,4.0,100.0,2.5,5.0
d3575060,7.0,85.71428571428571,4.0,4.25
d943240,4.0,100.0,4.5,5.0
d786689,6.0,83.33333333333334,0.0,4.25
d2419765,0.0,0.0,0.0,0.0
d5893577,1.0,100.0,0.0,5.0
d10107554,5.0,100.0,3.0,5.0
d806211,3.0,66.66666666666666,0.0,3.25
d7159798,3.0,66.66666666666666,0.0,3.25
d949811,5.0,80.0,3.5,4.0
d11657595,5.0,80.0,0.0,4.0
d2293053,2.0,100.0,4.5,5.0
d6776270,1.0,100.0,3.0,5.0
d12827513,1.0,100.0,0.0,5.0
d10468323,2.0,100.0,0.0,5.0
d718656,46.0,86.95652173913044,3.75,4.25
d718676,0.0,0.0,0.0,0.0
d8498154,6.0,83.33333333333334,3.0,4.25
d944250,0.0,0.0,0.0,0.0
d12791006,1.0,0.0,3.0,0.0
d11576175,1.0,0.0,2.5,0.0
d812022,12.0,83.33333333333334,4.0,4.25
d5454282,6.0,100.0,4.0,5.0
d781410,80.0,61.25000000000001,3.0,3.0
d7722674,24.0,62.5,2.75,3.0
d7101557,4.0,25.0,3.0,1.25
d8120913,14.0,64.28571428571429,2.5,3.25
d4558716,4.0,75.0,0.0,3.75
d4988184,0.0,0.0,0.0,0.0
d10860274,1.0,100.0,0.0,5.0
d4090999,14.0,85.71428571428571,4.0,4.25
d1137273,6.0,50.0,0.0,2.5
d7242832,8.0,87.5,3.0,4.5
d12083048,22.0,81.81818181818183,3.0,4.0
d4371843,3.0,100.0,0.0,5.0
d8663315,1.0,0.0,0.0,0.0
d8373215,0.0,0.0,0.0,0.0
d4561537,0.0,0.0,0.0,0.0
d12080557,1.0,100.0,2.5,5.0
d8595927,1.0,0.0,3.0,0.0
d1336634,23.0,60.86956521739131,3.0,3.0
d3484104,20.0,65.0,2.5,3.25
d929341,0.0,0.0,0.0,0.0
d8499158,2.0,50.0,0.0,2.5
d2010930,3.0,66.66666666666666,0.0,3.25
d4048509,11.0,0.0,2.0,0.0
d5267144,15.0,86.66666666666669,3.5,4.25
d718791,1.0,0.0,0.0,0.0
d10335404,2.0,50.0,0.0,2.5
d1954920,0.0,0.0,0.0,0.0
d1035090,1.0,100.0,0.0,5.0
d2254005,56.0,44.64285714285715,2.75,2.25
d814708,6.0,100.0,3.25,5.0
d7112114,1.0,100.0,2.75,5.0
d948575,72.0,79.16666666666666,3.75,4.0
d795727,1.0,100.0,0.0,5.0
d12157852,2.0,50.0,0.0,2.5
d7319315,2.0,100.0,0.0,5.0
d8118517,4.0,75.0,3.0,3.75
d8754953,1.0,100.0,0.0,5.0
d1008113,0.0,0.0,0.0,0.0
d8051676,8.0,25.0,2.5,1.25
d4413366,2.0,50.0,2.75,2.5
d2002471,18.0,66.66666666666666,3.0,3.25
d2426332,4.0,100.0,4.0,5.0
d7998320,0.0,0.0,0.0,0.0
d4817532,1.0,100.0,2.5,5.0
d779098,32.0,50.0,3.25,2.5
d8591558,3.0,100.0,3.25,5.0
d12219123,0.0,0.0,0.0,0.0
d1972823,5.0,80.0,3.0,4.0
d4457439,21.0,61.904761904761905,3.0,3.0
d1950750,0.0,0.0,0.0,0.0
d5808916,7.0,100.0,3.0,5.0
d4070205,7.0,57.14285714285714,4.0,2.75
d2218766,2.0,50.0,3.0,2.5
d3971273,68.0,58.82352941176471,3.0,3.0
d6867753,3.0,66.66666666666666,0.0,3.25
d3483366,1.0,0.0,0.0,0.0
d8599370,6.0,50.0,0.0,2.5
d4787836,3.0,100.0,4.25,5.0
d5043776,12.0,58.33333333333334,3.5,3.0
d1433902,8.0,75.0,3.5,3.75
d3936771,23.0,65.21739130434783,3.5,3.25
d10218977,2.0,50.0,0.0,2.5
d10441361,5.0,100.0,2.5,5.0
d9715897,11.0,72.72727272727273,2.5,3.75
d4567492,1.0,100.0,2.5,5.0
d2214152,31.0,48.387096774193544,3.75,2.5
d4427979,9.0,77.7777777777778,3.5,4.0
d12716198,2.0,0.0,0.0,0.0
d5957265,2.0,100.0,0.0,5.0
d7334304,8.0,100.0,0.0,5.0
d13153737,4.0,100.0,3.0,5.0
d4339556,3.0,66.66666666666666,0.0,3.25
d3582812,8.0,100.0,4.0,5.0
d8852644,1.0,100.0,0.0,5.0
d714958,752.0,49.20212765957447,3.0,2.5
d803398,2.0,100.0,3.5,5.0
d8367958,3.0,66.66666666666666,0.0,3.25
d5326259,5.0,40.0,0.0,2.0
d5418263,1.0,0.0,2.75,0.0
d10712208,2.0,100.0,2.0,5.0
d2549887,0.0,0.0,0.0,0.0
d7209058,2.0,100.0,2.25,5.0
d4328431,0.0,0.0,0.0,0.0
d8499281,20.0,50.0,2.5,2.5
d4407044,0.0,0.0,0.0,0.0
d4301135,15.0,93.33333333333331,3.0,4.75
d1064959,2.0,100.0,0.0,5.0
d1326616,5.0,100.0,3.5,5.0
d8394051,3.0,100.0,0.0,5.0
d13122073,172.0,61.04651162790697,3.5,3.0
d2000868,2.0,50.0,0.0,2.5
d12704331,10.0,70.0,0.0,3.5
d718054,250.0,54.40000000000001,3.0,2.75
d1757348,8.0,87.5,4.5,4.5
d9790968,16.0,56.25,2.75,2.75
d719811,23.0,60.86956521739131,3.5,3.0
d5787494,0.0,0.0,0.0,0.0
d12716752,7.0,71.42857142857143,1.0,3.5
d695229,86.0,45.34883720930232,3.25,2.25
d1998678,10.0,60.0,0.0,3.0
d1405639,6.0,83.33333333333334,3.5,4.25
d5796677,8.0,62.5,0.0,3.0
d940440,7.0,42.857142857142854,2.5,2.25
d8722486,16.0,68.75,3.0,3.5
d8633562,1.0,0.0,2.0,0.0
d7314658,1.0,0.0,2.75,0.0
d12929983,3.0,100.0,0.0,5.0
d7183542,3.0,66.66666666666666,0.0,3.25
d6602885,0.0,0.0,0.0,0.0
d7100045,10.0,70.0,2.75,3.5
d11734261,2.0,50.0,2.5,2.5
d7108676,8.0,37.5,0.0,2.0
d3567949,11.0,27.27272727272727,3.0,1.25
d1840813,5.0,80.0,3.75,4.0
d12667950,4.0,75.0,2.0,3.75
d967805,16.0,68.75,3.5,3.5
d6861520,6.0,66.66666666666666,3.5,3.25
d7742824,0.0,0.0,0.0,0.0
d7788151,9.0,44.444444444444436,2.5,2.25
d5565404,5.0,20.0,2.25,1.0
d5928109,1.0,100.0,3.0,5.0
d11644691,1.0,100.0,3.0,5.0
d967608,29.0,68.96551724137932,3.5,3.5
d6374856,1.0,100.0,1.5,5.0
d1651141,85.0,62.352941176470594,3.5,3.0
d10040658,1.0,100.0,0.0,5.0
d6914626,2.0,50.0,2.5,2.5
d10548809,7.0,71.42857142857143,3.0,3.5
d3847882,18.0,50.0,3.0,2.5
d12094200,2.0,0.0,1.5,0.0
d7619569,1.0,100.0,3.5,5.0
d1405615,3.0,66.66666666666666,0.0,3.25
d7341891,1.0,0.0,3.0,0.0
d5797068,0.0,0.0,0.0,0.0
d3184220,5.0,60.0,2.25,3.0
d3965676,6.0,66.66666666666666,0.0,3.25
d803444,12.0,91.66666666666666,4.0,4.5
d10618343,3.0,66.66666666666666,2.5,3.25
d1799488,3.0,100.0,0.0,5.0
d7706059,7.0,57.14285714285714,3.5,2.75
d4890126,5.0,40.0,2.0,2.0
d8448227,186.0,56.98924731182797,2.25,2.75
d8611373,0.0,0.0,0.0,0.0
d3421249,34.0,58.82352941176471,3.25,3.0
d2626288,2.0,100.0,2.5,5.0
d803345,3.0,66.66666666666666,3.5,3.25
d7983593,7.0,85.71428571428571,0.0,4.25
d10295563,6.0,83.33333333333334,0.0,4.25
d11707549,1.0,100.0,3.25,5.0
d12186496,1.0,0.0,3.0,0.0
d5895065,0.0,0.0,0.0,0.0
d3644429,1.0,100.0,3.0,5.0
d3735172,6.0,50.0,3.5,2.5
d6828344,0.0,0.0,0.0,0.0
d783023,11.0,54.54545454545454,3.25,2.75
d4006819,4.0,100.0,4.0,5.0
d10063228,7.0,57.14285714285714,3.0,2.75
d4467965,5.0,80.0,2.5,4.0
d8539395,2.0,100.0,0.0,5.0
d8316919,1.0,100.0,0.0,5.0
d1331630,1.0,100.0,0.0,5.0
d2666442,0.0,0.0,0.0,0.0
d7171609,2.0,50.0,0.0,2.5
d4191700,30.0,60.0,3.5,3.0
d953822,2.0,50.0,0.75,2.5
d6527954,4.0,75.0,0.0,3.75
d8773613,1.0,0.0,0.0,0.0
d2155337,1.0,0.0,2.5,0.0
d1007172,9.0,44.444444444444436,3.5,2.25
d4909496,1.0,100.0,3.5,5.0
d3538771,1.0,100.0,0.0,5.0
d9590557,4.0,50.0,2.75,2.5
d3436512,0.0,0.0,0.0,0.0
d8486421,2.0,100.0,2.75,5.0
d8297628,8.0,87.5,2.5,4.5
d6785394,13.0,84.61538461538461,4.5,4.25
d8124000,0.0,0.0,0.0,0.0
d12931270,4.0,75.0,3.5,3.75
d5873620,2.0,50.0,0.0,2.5
d6402734,36.0,80.55555555555556,3.25,4.0
d1381782,1.0,100.0,0.0,5.0
d10083160,15.0,66.66666666666666,0.0,3.25
d6668388,3.0,100.0,0.0,5.0
d4599566,85.0,54.11764705882353,3.0,2.75
d3952761,7.0,100.0,4.0,5.0
d7125762,7.0,71.42857142857143,2.75,3.5
d8397064,2.0,50.0,0.0,2.5
d8297667,2.0,50.0,0.0,2.5
d1050696,5.0,60.0,0.0,3.0
d2514272,0.0,0.0,0.0,0.0
d2366825,7.0,71.42857142857143,4.0,3.5
d8518293,1.0,100.0,0.0,5.0
d10174730,6.0,100.0,2.75,5.0
d6521357,4.0,50.0,0.0,2.5
d1382410,20.0,80.0,3.5,4.0
d7343165,0.0,0.0,0.0,0.0
d1948230,13.0,69.23076923076923,2.5,3.5
d793351,0.0,0.0,0.0,0.0
d4408104,9.0,88.8888888888889,3.25,4.5
d5800901,0.0,0.0,0.0,0.0
d1336869,2.0,100.0,3.0,5.0
d6403855,3.0,33.33333333333333,0.0,1.75
d1892758,24.0,58.33333333333334,3.5,3.0
d5616622,0.0,0.0,0.0,0.0
d8297621,2.0,50.0,0.0,2.5
d807974,9.0,88.8888888888889,3.25,4.5
d6404036,4.0,75.0,0.0,3.75
d6697265,2.0,100.0,2.25,5.0
d3483203,3.0,66.66666666666666,3.0,3.25
d3778521,2.0,100.0,0.0,5.0
d4200910,1.0,100.0,3.75,5.0
d8743601,4.0,75.0,3.0,3.75
d10136039,2.0,100.0,3.0,5.0
d8458532,4.0,50.0,0.0,2.5
d8589857,2.0,50.0,2.5,2.5
d10350117,1.0,100.0,2.5,5.0
d2445018,0.0,0.0,0.0,0.0
d7719991,3.0,66.66666666666666,3.0,3.25
d4106666,0.0,0.0,0.0,0.0
d7374908,6.0,50.0,2.25,2.5
d7235883,1.0,100.0,0.0,5.0
d1322985,2.0,50.0,3.0,2.5
d5582226,5.0,60.0,2.5,3.0
d7693798,6.0,33.33333333333333,0.0,1.75
d8498542,1.0,100.0,2.5,5.0
d779561,10.0,60.0,3.25,3.0
d2621999,7.0,100.0,4.0,5.0
d7908484,27.0,59.25925925925925,3.0,3.0
d7992006,3.0,0.0,2.0,0.0
d12209898,8.0,75.0,2.5,3.75
d6728901,0.0,0.0,0.0,0.0
d8705171,1.0,100.0,0.0,5.0
d3735338,3.0,33.33333333333333,3.0,1.75
d2399944,4.0,100.0,3.5,5.0
d3873768,8.0,87.5,3.5,4.5
d3519433,5.0,40.0,3.0,2.0
d787482,1016.0,47.933070866141726,3.0,2.5
d8857156,1.0,100.0,0.0,5.0
d3219208,1.0,0.0,3.25,0.0
d3721934,6.0,83.33333333333334,3.75,4.25
d2694947,27.0,62.96296296296296,4.0,3.25
d4267957,2.0,100.0,0.0,5.0
d7337439,3.0,100.0,0.0,5.0
d1026775,3.0,0.0,3.0,0.0
d719418,0.0,0.0,0.0,0.0
d4340579,8.0,75.0,2.75,3.75
d5928034,0.0,0.0,0.0,0.0
d7599321,2.0,50.0,0.0,2.5
d5954269,1.0,100.0,0.0,5.0
d1070218,44.0,59.09090909090909,3.5,3.0
d5603671,0.0,0.0,0.0,0.0
d9835275,2.0,50.0,0.0,2.5
d5602830,7.0,85.71428571428571,3.25,4.25
d6697374,1.0,100.0,3.25,5.0
d3420074,18.0,77.7777777777778,3.0,4.0
d1717491,1.0,100.0,2.0,5.0
d3166492,2.0,50.0,0.0,2.5
d793217,1.0,100.0,0.0,5.0
d5892064,11.0,36.36363636363637,2.5,1.75
d8297462,11.0,63.63636363636363,2.25,3.25
d3365761,3.0,0.0,0.0,0.0
d3820628,7.0,71.42857142857143,0.0,3.5
d4088290,2.0,50.0,0.0,2.5
d3383268,0.0,0.0,0.0,0.0
d2081586,5.0,60.0,3.75,3.0
d4292507,4.0,75.0,4.0,3.75
d4129251,5.0,100.0,3.5,5.0
d1328312,2.0,50.0,0.0,2.5
d6280611,1.0,100.0,0.0,5.0
d6451392,1.0,100.0,3.0,5.0
d1881740,26.0,50.0,3.5,2.5
d11980300,1.0,100.0,2.25,5.0
d3936683,5.0,60.0,3.5,3.0
d7813876,1.0,0.0,0.0,0.0
d3346794,1.0,100.0,3.0,5.0
d714898,5.0,80.0,2.75,4.0
d8297503,1.0,0.0,0.0,0.0
d12069416,2.0,100.0,0.0,5.0
d1332256,5.0,60.0,3.5,3.0
d1050697,1.0,100.0,4.0,5.0
d800576,1.0,100.0,4.5,5.0
d4053547,15.0,80.0,3.5,4.0
d6116960,3.0,33.33333333333333,0.0,1.75
d7994638,2.0,50.0,0.0,2.5
d8772375,1.0,100.0,0.0,5.0
d2514240,5.0,80.0,3.0,4.0
d5965166,126.0,80.15873015873018,3.5,4.0
d1035460,0.0,0.0,0.0,0.0
d7609851,18.0,66.66666666666666,2.5,3.25
d9836561,1.0,100.0,0.0,5.0
d2484363,11.0,45.45454545454545,3.5,2.25
d11046134,4.0,75.0,0.0,3.75
d10543962,0.0,0.0,0.0,0.0
d12067973,3.0,33.33333333333333,3.5,1.75
d6687051,7.0,71.42857142857143,3.0,3.5
d3583486,24.0,87.5,3.5,4.5
d7108801,60.0,93.33333333333331,3.5,4.75
d5887257,3.0,0.0,1.5,0.0
d9789676,16.0,68.75,3.0,3.5
d6698514,9.0,44.444444444444436,0.0,2.25
d3833334,4.0,100.0,3.0,5.0
d10836715,6.0,50.0,3.0,2.5
d10553839,1.0,0.0,2.5,0.0
d11670971,13.0,61.53846153846154,3.0,3.0
d5865651,3.0,66.66666666666666,2.25,3.25
d742389,4.0,75.0,0.0,3.75
d4539538,3.0,100.0,2.0,5.0
d3350547,57.0,64.91228070175438,3.75,3.25
d1771610,7.0,42.857142857142854,3.0,2.25
d3485181,1.0,100.0,0.0,5.0
d1336474,0.0,0.0,0.0,0.0
d8751740,0.0,0.0,0.0,0.0
d3783174,21.0,47.61904761904761,3.25,2.5
d4876756,6.0,50.0,0.0,2.5
d1035614,18.0,66.66666666666666,3.25,3.25
d1405643,6.0,66.66666666666666,2.25,3.25
d1435274,9.0,88.8888888888889,4.0,4.5
d6731692,2.0,50.0,0.0,2.5
d7710862,2.0,50.0,2.75,2.5
d9455104,2.0,50.0,2.5,2.5
d4204320,10.0,100.0,4.25,5.0
d8511259,12.0,50.0,2.5,2.5
d5799633,2.0,50.0,0.0,2.5
d1035669,3.0,66.66666666666666,3.25,3.25
d4829620,8.0,87.5,1.75,4.5
d2236081,2.0,100.0,4.5,5.0
d1328297,5.0,40.0,0.0,2.0
d2494453,0.0,0.0,0.0,0.0
d1019365,5.0,60.0,2.75,3.0
d3507196,24.0,66.66666666666666,3.0,3.25
d13273528,5.0,80.0,3.0,4.0
d1467754,10.0,90.0,3.5,4.5
d12333712,3.0,66.66666666666666,0.0,3.25
d715045,27.0,81.48148148148148,3.0,4.0
d4293141,2.0,100.0,0.0,5.0
d3578646,8.0,62.5,3.5,3.0
d3847698,2.0,100.0,4.0,5.0
d7799868,2.0,100.0,2.5,5.0
d8559287,2.0,100.0,0.0,5.0
d1322249,7.0,85.71428571428571,0.0,4.25
d1163828,22.0,68.18181818181817,3.5,3.5
d13291043,3.0,66.66666666666666,0.0,3.25
d12029254,1.0,0.0,2.0,0.0
d1322239,3.0,66.66666666666666,0.0,3.25
d4872827,2.0,50.0,0.0,2.5
d6765454,3.0,0.0,1.5,0.0
d1336865,2.0,50.0,0.0,2.5
d4101374,3.0,100.0,3.5,5.0
d9824068,2.0,100.0,0.0,5.0
d4179671,4.0,75.0,0.0,3.75
d6725223,5.0,40.0,0.0,2.0
d3483960,7.0,85.71428571428571,4.25,4.25
d2001182,6.0,50.0,4.0,2.5
d779257,2.0,0.0,3.0,0.0
d1330320,2.0,100.0,2.5,5.0
d3365592,3.0,66.66666666666666,0.0,3.25
d4564525,7.0,57.14285714285714,0.0,2.75
d2509762,0.0,0.0,0.0,0.0
d719553,3.0,66.66666666666666,0.0,3.25
d807911,10.0,50.0,4.0,2.5
d5579442,15.0,33.33333333333333,3.0,1.75
d695161,4.0,75.0,3.75,3.75
d4025697,33.0,54.54545454545454,3.5,2.75
d718034,49.0,36.734693877551024,3.0,1.75
d3368923,1.0,0.0,3.5,0.0
d1495545,1.0,0.0,4.0,0.0
d7605607,3.0,100.0,2.5,5.0
d9794347,1.0,100.0,2.75,5.0
d2336784,1.0,0.0,0.0,0.0
d7202722,18.0,55.555555555555564,3.0,2.75
d8743459,0.0,0.0,0.0,0.0
d12069809,7.0,71.42857142857143,0.0,3.5
d2721522,0.0,0.0,0.0,0.0
d12004333,17.0,100.0,3.5,5.0
d8321978,8.0,37.5,2.25,2.0
d2279177,2.0,50.0,0.0,2.5
d4452455,6.0,83.33333333333334,4.0,4.25
d6673220,15.0,66.66666666666666,4.0,3.25
d7700145,4.0,50.0,2.75,2.5
d8659924,6.0,66.66666666666666,2.5,3.25
d5797283,7.0,100.0,3.0,5.0
d3742817,46.0,65.21739130434783,3.25,3.25
d1999795,0.0,0.0,0.0,0.0
d5796901,17.0,64.70588235294117,2.75,3.25
d7103144,3.0,33.33333333333333,2.5,1.75
d11857190,7.0,71.42857142857143,0.0,3.5
d7255872,1.0,0.0,0.0,0.0
d12129993,25.0,52.0,2.5,2.5
d10098151,1.0,100.0,0.0,5.0
d8795061,2.0,100.0,0.0,5.0
d6208358,1.0,100.0,3.5,5.0
d2332302,4.0,75.0,0.0,3.75
d2000922,6.0,16.666666666666664,2.75,0.75
d7702928,1.0,100.0,3.5,5.0
d7379119,21.0,38.095238095238095,2.5,2.0
d3898042,3.0,100.0,2.5,5.0
d3742936,11.0,27.27272727272727,2.5,1.25
d4478072,4.0,100.0,3.25,5.0
d11947475,8.0,62.5,0.0,3.0
d6697527,5.0,60.0,2.75,3.0
d1015551,5.0,60.0,3.5,3.0
d6940335,10.0,80.0,0.0,4.0
d4757043,8.0,75.0,0.0,3.75
d4235335,4.0,50.0,3.0,2.5
d11959295,15.0,60.0,2.25,3.0
d6538805,9.0,55.555555555555564,3.25,2.75
d4909491,3.0,0.0,2.5,0.0
d966821,0.0,0.0,0.0,0.0
d5262920,5.0,80.0,0.0,4.0
d8525993,4.0,75.0,3.25,3.75
d3136002,2.0,100.0,3.25,5.0
d6954733,30.0,60.0,3.0,3.0
d10805321,3.0,100.0,2.5,5.0
d8014831,0.0,0.0,0.0,0.0
d1238203,3.0,66.66666666666666,0.0,3.25
d5706630,3.0,100.0,2.5,5.0
d12841818,0.0,0.0,0.0,0.0
d7259921,2.0,100.0,0.0,5.0
d742368,0.0,0.0,0.0,0.0
d6882367,1.0,100.0,0.0,5.0
d7108793,0.0,0.0,0.0,0.0
d1322570,2.0,0.0,3.5,0.0
d1137595,1.0,100.0,0.0,5.0
d3802570,48.0,64.58333333333334,3.5,3.25
d2445968,18.0,61.111111111111114,3.5,3.0
d7177845,1.0,100.0,0.0,5.0
d7205476,5.0,80.0,2.75,4.0
d969915,1.0,100.0,3.5,5.0
d6552889,6.0,66.66666666666666,2.75,3.25
d5873720,0.0,0.0,0.0,0.0
d4998023,7.0,71.42857142857143,2.75,3.5
d4102069,1.0,0.0,0.0,0.0
d866740,7.0,71.42857142857143,3.25,3.5
d3784633,3.0,66.66666666666666,3.0,3.25
