City,Cuisine Style,Ranking,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA,food,service,value,atmosphere,tr_rating_5,tr_rating_4,tr_rating_3,tr_rating_2,tr_rating_1,tr_ratings,profitrew,ratings_summary,ball
Munich,['Pizza'],2267.0,$$ - $$$,20.0,"[['Good pizza and pasta', 'good restaurant'], ['10/16/2016', '06/28/2015']]",/Restaurant_Review-g187309-d6205506-Reviews-Holzofen_Pizzeria_Borghese-Munich_Upper_Bavaria_Bavaria.html,d6205506,40.0,40.0,40.0,40.0,1.0,2.0,1.0,0.0,0.0,4.0,75.0,3.0,3.75
London,['Fusion'],12039.0,,6.0,"[['Delightful lunch', 'Formal Dinner for 50 ran smoothly'], ['05/01/2017', '01/30/2016']]",/Restaurant_Review-g186338-d4908320-Reviews-Watermen_s_Hall-London_England.html,d4908320,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,7.0,100.0,0.0,5.0
Milan,"['Italian', 'Seafood', 'Mediterranean']",5277.0,$$ - $$$,165.0,"[['Good food but bad service and too expensiv...', 'Authentic and unpretentious affordable fis...'], ['06/19/2017', '06/06/2017']]",/Restaurant_Review-g187849-d4176631-Reviews-Pesce_Ubriaco-Milan_Lombardy.html,d4176631,35.0,30.0,30.0,35.0,2.0,6.0,0.0,1.0,1.0,10.0,80.0,3.25,4.0
Paris,['Thai'],4996.0,$,18.0,"[[""One of the best Thai restaurants I've been..."", 'Good price, good food, very nice staff.'], ['07/10/2017', '06/01/2016']]",/Restaurant_Review-g187147-d5003088-Reviews-Vieng_Siam-Paris_Ile_de_France.html,d5003088,45.0,40.0,45.0,45.0,2.0,3.0,0.0,1.0,0.0,6.0,83.33333333333334,3.25,4.25
Berlin,,3485.0,,,"[[], []]",/Restaurant_Review-g187323-d12155617-Reviews-Senguloglu_Baklava-Berlin.html,d12155617,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,5.0
London,"['Cafe', 'Turkish', 'Mediterranean', 'European', 'Vegetarian Friendly']",5966.0,$,60.0,"[[""Handy location if you're going to the Vor..."", 'Good Food Poor Service'], ['12/29/2017', '04/04/2017']]",/Restaurant_Review-g186338-d801430-Reviews-Evin_Cafe_Restaurant-London_England.html,d801430,40.0,40.0,45.0,45.0,36.0,22.0,6.0,3.0,7.0,74.0,78.37837837837837,4.25,4.0
London,"['Italian', 'Pizza', 'Vegetarian Friendly', 'Vegan Options']",5100.0,$,110.0,"[['Perfect pizza', 'Always Pleasant'], ['09/19/2017', '09/17/2017']]",/Restaurant_Review-g186338-d7316743-Reviews-Franco_Manca-London_England.html,d7316743,35.0,35.0,40.0,40.0,56.0,35.0,16.0,13.0,14.0,134.0,67.91044776119402,3.75,3.5
Madrid,,8767.0,,,"[[], []]",/Restaurant_Review-g187514-d12322378-Reviews-Taco_Bell-Madrid.html,d12322378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
Athens,,877.0,,9.0,"[['NIce place for all day', 'Great Views from here'], ['01/06/2018', '11/28/2017']]",/Restaurant_Review-g189400-d8459924-Reviews-La_Brasserie-Athens_Attica.html,d8459924,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,100.0,0.0,5.0
Vienna,['Italian'],2158.0,$$ - $$$,6.0,"[['Great G+T', 'Great place to sit and people watch -decen...'], ['05/08/2017', '04/02/2017']]",/Restaurant_Review-g190454-d2492533-Reviews-Cafe_Milano-Vienna.html,d2492533,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,7.0,71.42857142857143,0.0,3.5
Milan,"['Italian', 'Pizza', 'Seafood', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",435.0,$$ - $$$,447.0,"[['Good food, attentive staff, excellent pric...', 'Excellent restaurant'], ['01/09/2018', '09/04/2017']]",/Restaurant_Review-g187849-d788917-Reviews-The_Kitchen-Milan_Lombardy.html,d788917,40.0,40.0,45.0,35.0,74.0,61.0,14.0,3.0,3.0,155.0,87.09677419354837,4.0,4.25
London,"['Indian', 'Asian', 'Middle Eastern', 'Pakistani', 'Halal']",9983.0,$,13.0,"[['Awesome food', 'Great place for takeaways'], ['12/11/2016', '08/09/2016']]",/Restaurant_Review-g186338-d7297646-Reviews-Chatkhara-London_England.html,d7297646,45.0,50.0,50.0,50.0,8.0,7.0,0.0,0.0,2.0,17.0,88.23529411764706,3.5,4.5
Paris,['French'],7755.0,$$ - $$$,29.0,"[['Lovely French bistro', 'Great, Classic, French Workday Bistro'], ['07/10/2017', '06/01/2017']]",/Restaurant_Review-g187147-d7342964-Reviews-Vin_Bis_Boetie-Paris_Ile_de_France.html,d7342964,40.0,40.0,40.0,40.0,1.0,3.0,1.0,1.0,0.0,6.0,66.66666666666666,3.0,3.25
Hamburg,"['German', 'Seafood', 'European', 'Vegetarian Friendly']",455.0,$$ - $$$,75.0,"[['I really like it', 'What a lovely place ...'], ['11/24/2017', '10/02/2017']]",/Restaurant_Review-g187331-d1038828-Reviews-Zum_Backer-Hamburg.html,d1038828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyon,,2322.0,,,"[[], []]",/Restaurant_Review-g187265-d8568801-Reviews-Splash-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d8568801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Zurich,"['Vietnamese', 'Asian', 'Soups']",843.0,$$ - $$$,41.0,"[['Not authentic Vietnamese cuisine', 'Excellent'], ['07/12/2017', '06/12/2017']]",/Restaurant_Review-g188113-d9763370-Reviews-COMING_SOON-Zurich.html,d9763370,35.0,40.0,35.0,40.0,8.0,3.0,1.0,3.0,2.0,17.0,64.70588235294117,2.75,3.25
Barcelona,"['Mediterranean', 'Spanish']",5196.0,,15.0,"[['local people restaurant', 'Nice and not expensive'], ['05/06/2017', '06/18/2016']]",/Restaurant_Review-g187497-d7277834-Reviews-Granja_Bon_Bar-Barcelona_Catalonia.html,d7277834,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,100.0,0.0,5.0
Krakow,"['Polish', 'European', 'Eastern European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",120.0,$$ - $$$,248.0,"[['Excellent!!', 'Funny restaurant with many dishes with gro...'], ['01/04/2018', '01/02/2018']]",/Restaurant_Review-g274772-d6196830-Reviews-Dobra_Kasza_Nasza-Krakow_Lesser_Poland_Province_Southern_Poland.html,d6196830,45.0,45.0,45.0,45.0,120.0,32.0,7.0,7.0,1.0,167.0,91.01796407185628,4.5,4.5
Hamburg,['German'],1307.0,$,,"[[], []]",/Restaurant_Review-g187331-d11435573-Reviews-Cafe_Elbe-Hamburg.html,d11435573,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,5.0
Athens,,1407.0,,13.0,"[['Amazing dinner', 'Fatty food :('], ['05/05/2016', '05/26/2015']]",/Restaurant_Review-g189400-d6415784-Reviews-Erotas_Kai_Stamnagkathi-Athens_Attica.html,d6415784,45.0,45.0,40.0,45.0,3.0,0.0,0.0,1.0,0.0,4.0,75.0,3.25,3.75
Madrid,['Spanish'],7005.0,$$ - $$$,32.0,"[['Great food good value', 'good restaurant'], ['05/27/2014', '06/17/2013']]",/Restaurant_Review-g187514-d1904939-Reviews-Zarracin-Madrid.html,d1904939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paris,"['French', 'Seafood', 'European']",1668.0,$$$$,123.0,"[['Great experience', 'picturesque perfection'], ['10/02/2017', '07/12/2017']]",/Restaurant_Review-g187147-d2719663-Reviews-La_Table_d_Aki-Paris_Ile_de_France.html,d2719663,45.0,45.0,40.0,35.0,59.0,13.0,4.0,0.0,0.0,76.0,94.73684210526315,4.0,4.75
Berlin,['Asian'],4493.0,,6.0,"[['Lovely snack to have on the go', 'Frische, gesunde und erschwingliche/Fresh...'], ['02/10/2016', '12/11/2012']]",/Restaurant_Review-g187323-d2571138-Reviews-Rice_Up-Berlin.html,d2571138,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,66.66666666666666,0.0,3.25
London,['Chinese'],12825.0,$,10.0,"[['actually good cheap take away Cantonese fo...', 'Not bad for take away'], ['06/05/2017', '03/06/2017']]",/Restaurant_Review-g186338-d5122737-Reviews-Kung_Food-London_England.html,d5122737,35.0,35.0,40.0,40.0,2.0,5.0,5.0,2.0,4.0,18.0,38.888888888888886,2.75,2.0
Berlin,,3605.0,,2.0,"[[], []]",/Restaurant_Review-g187323-d11883345-Reviews-Quadriga_Forum-Berlin.html,d11883345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edinburgh,"['Indian', 'Balti', 'Asian', 'Vegetarian Friendly']",1007.0,$$ - $$$,113.0,"[['Early dinner', 'Very nice'], ['07/24/2017', '05/28/2017']]",/Restaurant_Review-g186525-d2651515-Reviews-St_Johns_Curry_Club-Edinburgh_Scotland.html,d2651515,40.0,40.0,40.0,40.0,87.0,38.0,12.0,10.0,20.0,167.0,74.85029940119759,4.0,3.75
Berlin,['Cafe'],5566.0,$$ - $$$,27.0,"[['Friendly restaurant', 'Very disppointing'], ['06/28/2016', '05/26/2016']]",/Restaurant_Review-g187323-d951224-Reviews-Kulturzeit-Berlin.html,d951224,35.0,35.0,40.0,35.0,5.0,3.0,4.0,2.0,1.0,15.0,53.33333333333334,3.5,2.75
London,"['Seafood', 'Fast Food']",11286.0,,7.0,"[['Deep fried pizza!!', 'Gorgeous Fish'], ['04/09/2016', '01/16/2016']]",/Restaurant_Review-g186338-d2471555-Reviews-Deep_Sea_Fish_Chips-London_England.html,d2471555,45.0,50.0,50.0,50.0,5.0,1.0,0.0,0.0,1.0,7.0,85.71428571428571,3.5,4.25
Milan,,4894.0,,26.0,"[[], []]",/Restaurant_Review-g187849-d9789715-Reviews-Versa_Bistrot_1957-Milan_Lombardy.html,d9789715,40.0,35.0,30.0,35.0,8.0,6.0,8.0,3.0,4.0,29.0,48.27586206896552,2.5,2.5
Vienna,,2436.0,,3.0,"[[], []]",/Restaurant_Review-g190454-d11709632-Reviews-Eissalon_Eisstanitzl_Stadlau-Vienna.html,d11709632,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,75.0,0.0,3.75
Rome,"['Italian', 'Mediterranean', 'European', 'Bar']",3797.0,$$ - $$$,60.0,"[['Great pizza, great view!', 'Great dessert... and Luigi is even greater...'], ['05/20/2017', '12/25/2017']]",/Restaurant_Review-g187791-d10325383-Reviews-Bistrot_Tabaccheria_Di_Rienzo_al_Pantheon-Rome_Lazio.html,d10325383,40.0,45.0,40.0,45.0,45.0,9.0,2.0,2.0,6.0,64.0,84.375,3.0,4.25
Barcelona,['Mediterranean'],7695.0,$$ - $$$,2.0,"[[], []]",/Restaurant_Review-g187497-d10109809-Reviews-De_Zero_Sarria-Barcelona_Catalonia.html,d10109809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
Paris,"['French', 'Wine Bar']",5142.0,$$ - $$$,45.0,"[[], []]",/Restaurant_Review-g187147-d9699142-Reviews-East_Bunker-Paris_Ile_de_France.html,d9699142,35.0,40.0,35.0,40.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,2.75,5.0
Paris,"['Italian', 'French']",11102.0,,7.0,"[['Very good athmosphere', 'Lovely!'], ['01/04/2015', '01/27/2014']]",/Restaurant_Review-g187147-d4371843-Reviews-Restaurant_italien_paris-Paris_Ile_de_France.html,d4371843,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,100.0,0.0,5.0
Milan,['Fast Food'],2998.0,$,31.0,"[['Tasty food in a friendly atmosphere', 'Perfect!'], ['03/24/2017', '10/10/2016']]",/Restaurant_Review-g187849-d3383943-Reviews-Maradona-Milan_Lombardy.html,d3383943,45.0,40.0,40.0,45.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0,3.0,5.0
Madrid,,1880.0,,37.0,"[['Recommendations of the chef are impressive...'], ['06/21/2016']]",/Restaurant_Review-g187514-d5811172-Reviews-Casa_Meno-Madrid.html,d5811172,45.0,45.0,40.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,4.25,5.0
Paris,,10460.0,,10.0,"[['Brilliant fresh Italian food and service w...', 'Good restaurant and shopping for Italian f...'], ['05/31/2017', '12/19/2016']]",/Restaurant_Review-g187147-d9593943-Reviews-Lebotti-Paris_Ile_de_France.html,d9593943,35.0,45.0,30.0,40.0,2.0,1.0,0.0,0.0,0.0,3.0,100.0,2.75,5.0
Madrid,"['American', 'Bar', 'Pub', 'Fast Food']",680.0,$,211.0,"[['Serious eating', 'Good quality at almost no price!'], ['10/29/2017', '07/11/2017']]",/Restaurant_Review-g187514-d8385860-Reviews-Meat-Madrid.html,d8385860,40.0,40.0,40.0,40.0,12.0,6.0,1.0,1.0,0.0,20.0,90.0,3.0,4.5
Barcelona,,6899.0,,,"[[], []]",/Restaurant_Review-g187497-d11762915-Reviews-La_Placeta_Cafeteria_Pizzeria-Barcelona_Catalonia.html,d11762915,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
London,"['French', 'European']",6250.0,$$ - $$$,74.0,"[['Disorganised Christmas lunch', 'Good, solid French food'], ['12/19/2017', '09/17/2017']]",/Restaurant_Review-g186338-d1017356-Reviews-Luc_s_Brasserie-London_England.html,d1017356,40.0,40.0,35.0,40.0,17.0,45.0,19.0,3.0,5.0,89.0,69.66292134831461,4.0,3.5
London,"['Fast Food', 'Vegetarian Friendly', 'Vegan Options']",4392.0,$,97.0,"[['Good for a quick snack', 'Small but good'], ['11/22/2017', '09/03/2017']]",/Restaurant_Review-g186338-d5508784-Reviews-Pret_A_Manger_Baker_Street_211-London_England.html,d5508784,40.0,40.0,40.0,35.0,17.0,21.0,12.0,3.0,1.0,54.0,70.37037037037038,4.0,3.5
Budapest,,959.0,,5.0,"[['Great place to eat real Persian food', 'Best persian food'], ['10/22/2017', '09/13/2017']]",/Restaurant_Review-g274887-d12535593-Reviews-Saffron_Rose_Restaurant-Budapest_Central_Hungary.html,d12535593,45.0,45.0,45.0,45.0,11.0,1.0,2.0,0.0,1.0,15.0,80.0,3.5,4.0
Bratislava,"['Pub', 'Gastropub']",791.0,$$ - $$$,2.0,"[[], []]",/Restaurant_Review-g274924-d13289864-Reviews-Bratislavska_Kozlovna-Bratislava_Bratislava_Region.html,d13289864,40.0,45.0,40.0,45.0,5.0,0.0,1.0,1.0,1.0,8.0,62.5,3.0,3.0
Madrid,,6774.0,,46.0,"[['Pleasant classic restaurant', 'Enjoyable typical local restauarnt'], ['03/20/2017', '05/17/2017']]",/Restaurant_Review-g187514-d1122245-Reviews-La_Rotonda-Madrid.html,d1122245,35.0,40.0,35.0,40.0,3.0,6.0,0.0,1.0,0.0,10.0,90.0,3.75,4.5
Rome,"['Italian', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",1641.0,$$ - $$$,276.0,"[['So Good!', 'Entertaining'], ['11/09/2017', '09/30/2017']]",/Restaurant_Review-g187791-d1753728-Reviews-Ristorante_Mino-Rome_Lazio.html,d1753728,40.0,45.0,40.0,40.0,68.0,47.0,16.0,4.0,2.0,137.0,83.94160583941607,4.0,4.25
Berlin,"['French', 'Cafe', 'European', 'Vegetarian Friendly']",3993.0,$,52.0,"[['Snacks and quick lunches', 'Nice and simple'], ['02/28/2017', '10/10/2017']]",/Restaurant_Review-g187323-d1346453-Reviews-Marcann_s-Berlin.html,d1346453,40.0,35.0,40.0,40.0,8.0,15.0,5.0,4.0,1.0,33.0,69.6969696969697,4.0,3.5
Madrid,"['Chinese', 'Asian', 'Vegetarian Friendly', 'Vegan Options']",404.0,$$ - $$$,376.0,"[['NOT authentic', 'Delicioso'], ['12/06/2017', '09/19/2017']]",/Restaurant_Review-g187514-d2024342-Reviews-Royal_Cantones-Madrid.html,d2024342,40.0,35.0,40.0,30.0,6.0,7.0,4.0,1.0,1.0,19.0,68.42105263157895,3.5,3.5
Paris,"['Chinese', 'Asian']",2934.0,$,64.0,"[['Fresh, steamy noodles that hit the spot', 'Fast & cheap'], ['12/27/2017', '11/13/2017']]",/Restaurant_Review-g187147-d2202987-Reviews-Delices_Lepic-Paris_Ile_de_France.html,d2202987,45.0,40.0,45.0,35.0,10.0,15.0,1.0,1.0,2.0,29.0,86.20689655172413,4.0,4.25
Prague,"['International', 'Spanish', 'Wine Bar']",1321.0,$$$$,8.0,"[['Extremely nice place', 'Great experience'], ['11/22/2017', '05/07/2017']]",/Restaurant_Review-g274707-d11630114-Reviews-BougainvilleaConcept_Store_Bar-Prague_Bohemia.html,d11630114,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,100.0,0.0,5.0
Barcelona,['Spanish'],7062.0,$,54.0,"[['Good for a quick lunch (glutenfree too)', 'Great Sangria, iffy staff'], ['05/03/2017', '04/12/2017']]",/Restaurant_Review-g187497-d4565591-Reviews-Tra_Bal_Barcelona-Barcelona_Catalonia.html,d4565591,35.0,40.0,35.0,35.0,1.0,1.0,1.0,0.0,2.0,5.0,40.0,3.5,2.0
Prague,"['International', 'European', 'Fusion', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",162.0,$$ - $$$,650.0,"[['Good Good Good', 'Decent meal'], ['01/03/2018', '01/03/2018']]",/Restaurant_Review-g274707-d1215232-Reviews-Nostress_cafe_restaurant-Prague_Bohemia.html,d1215232,45.0,40.0,40.0,45.0,250.0,176.0,33.0,16.0,22.0,497.0,85.71428571428571,4.25,4.25
Madrid,,3336.0,,9.0,"[[], []]",/Restaurant_Review-g187514-d11045884-Reviews-Cafeteria_Montemayor-Madrid.html,d11045884,40.0,40.0,45.0,45.0,6.0,9.0,2.0,0.0,0.0,17.0,88.23529411764706,3.0,4.5
Paris,['Italian'],7165.0,$$ - $$$,18.0,"[['Fantastic Italian Food in Paris'], ['01/29/2017']]",/Restaurant_Review-g187147-d11888364-Reviews-Casa_Capasa-Paris_Ile_de_France.html,d11888364,45.0,45.0,45.0,45.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,3.5,5.0
Rome,['Italian'],3709.0,$$ - $$$,12.0,"[['Best dinner experience in Rome', 'Amazing family dinner'], ['12/01/2017', '10/01/2017']]",/Restaurant_Review-g187791-d11752076-Reviews-Francesca_of_Ode-Rome_Lazio.html,d11752076,50.0,50.0,50.0,50.0,11.0,1.0,0.0,0.0,0.0,12.0,100.0,3.75,5.0
Madrid,,3074.0,,13.0,"[['Excellent staff and location', 'not bad for breakfast'], ['07/25/2016', '07/17/2016']]",/Restaurant_Review-g187514-d8462251-Reviews-Hotel_Catalonia_Plaza_Mayor_Restaurant-Madrid.html,d8462251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London,"['American', 'Bar']",2274.0,$$ - $$$,1551.0,"[['It’s deserved to visit it but need change...', 'Wouldn’t go again'], ['01/05/2018', '01/03/2018']]",/Restaurant_Review-g186338-d3648617-Reviews-Meatliquor-London_England.html,d3648617,40.0,35.0,35.0,35.0,461.0,547.0,316.0,152.0,146.0,1622.0,62.145499383477194,3.5,3.0
London,"['Mexican', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options']",4905.0,$,76.0,"[['Quick Lunch', 'If possible sit outside'], ['11/13/2017', '09/03/2017']]",/Restaurant_Review-g186338-d5615885-Reviews-Chipotle-London_England.html,d5615885,40.0,40.0,40.0,40.0,30.0,27.0,10.0,7.0,6.0,80.0,71.25,3.0,3.5
Lisbon,"['Portuguese', 'European']",3481.0,$$ - $$$,55.0,"[['Trip to Lisbon', 'Great'], ['08/22/2017', '09/01/2017']]",/Restaurant_Review-g189158-d3395634-Reviews-Restaurante_Adega_Do_Atum-Lisbon_Lisbon_District_Central_Portugal.html,d3395634,30.0,30.0,30.0,30.0,42.0,6.0,11.0,8.0,17.0,84.0,57.14285714285714,3.0,2.75
Brussels,"['Japanese', 'Sushi', 'Asian']",2780.0,$$ - $$$,267.0,"[['Average but ok', 'Unfriendly staff - never again'], ['04/25/2017', '02/03/2018']]",/Restaurant_Review-g188644-d1370691-Reviews-Anata-Brussels.html,d1370691,35.0,25.0,35.0,30.0,12.0,24.0,19.0,17.0,34.0,106.0,33.9622641509434,3.0,1.75
Lisbon,,1687.0,,9.0,"[['superb soup; honest, simple Chinese stir f...', 'Would recommand'], ['10/30/2017', '12/14/2016']]",/Restaurant_Review-g189158-d11807471-Reviews-Restaurante_Gangnam-Lisbon_Lisbon_District_Central_Portugal.html,d11807471,40.0,40.0,40.0,40.0,2.0,3.0,0.0,0.0,1.0,6.0,83.33333333333334,3.0,4.25
Paris,['American'],9725.0,$$ - $$$,198.0,"[['A real good burger', 'Meh burgers and fries'], ['11/27/2017', '11/21/2017']]",/Restaurant_Review-g187147-d7340692-Reviews-Les_Burgers_du_Pere_Claude-Paris_Ile_de_France.html,d7340692,35.0,35.0,30.0,40.0,7.0,10.0,4.0,0.0,0.0,21.0,80.95238095238095,3.5,4.0
Athens,"['Cafe', 'Fast Food', 'Diner', 'Healthy', 'Wine Bar']",1097.0,,,"[[], []]",/Restaurant_Review-g189400-d12883497-Reviews-The_High_City-Athens_Attica.html,d12883497,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,5.0
Hamburg,"['Japanese', 'Sushi']",904.0,$$ - $$$,16.0,"[['Dinner for one!', 'Nice meal'], ['10/04/2017', '10/18/2016']]",/Restaurant_Review-g187331-d866294-Reviews-Sushibar_Bergedorf-Hamburg.html,d866294,40.0,35.0,40.0,40.0,1.0,4.0,0.0,0.0,1.0,6.0,83.33333333333334,3.0,4.25
Amsterdam,"['International', 'Bar', 'European', 'Pub', 'Grill', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",432.0,$$ - $$$,612.0,"[['A bit of a let down', 'Lovely food'], ['01/10/2018', '01/07/2018']]",/Restaurant_Review-g188590-d1945436-Reviews-The_Grasshopper_Grand_Cafe-Amsterdam_North_Holland_Province.html,d1945436,40.0,40.0,35.0,40.0,260.0,244.0,133.0,58.0,97.0,792.0,63.63636363636363,3.0,3.25
Luxembourg,"['Japanese', 'Sushi', 'Asian', 'Grill', 'Vegetarian Friendly']",238.0,$$ - $$$,82.0,"[['Quick practical Asian cheap mall food styl...', 'lots of food'], ['02/27/2017', '02/05/2017']]",/Restaurant_Review-g190356-d4167630-Reviews-JS_Sushi_Grill_Restaurant-Luxembourg_City.html,d4167630,35.0,35.0,35.0,35.0,16.0,12.0,6.0,7.0,7.0,48.0,58.33333333333334,3.5,3.0
Edinburgh,"['Bar', 'Pub']",1310.0,$$ - $$$,9.0,"[['Good Tiki Themed Bar', 'Christmas day out'], ['12/24/2017', '01/04/2018']]",/Restaurant_Review-g186525-d12455636-Reviews-The_Auld_Reekie_Tiki_Bar-Edinburgh_Scotland.html,d12455636,40.0,45.0,40.0,45.0,15.0,7.0,2.0,2.0,4.0,30.0,73.33333333333333,3.0,3.75
London,,10926.0,,4.0,"[['Den', 'Great accompaniment to Wembley Football'], ['09/06/2017', '06/03/2017']]",/Restaurant_Review-g186338-d11435829-Reviews-The_Corner_House_Bar-London_England.html,d11435829,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,10.0,80.0,0.0,4.0
Oslo,"['Pub', 'Norwegian']",342.0,$$ - $$$,39.0,"[['Cheap drinks!', 'Enjoyable'], ['06/03/2017', '04/22/2017']]",/Restaurant_Review-g190479-d3804010-Reviews-Rock_In-Oslo_Eastern_Norway.html,d3804010,40.0,45.0,45.0,45.0,15.0,7.0,1.0,0.0,2.0,25.0,88.0,3.25,4.5
Vienna,"['Mediterranean', 'Greek', 'Seafood', 'European', 'Vegetarian Friendly']",1075.0,$$ - $$$,103.0,"[['A Quiet Place For a Relaxing Meal', 'Authentic Greek food'], ['11/20/2017', '06/16/2017']]",/Restaurant_Review-g190454-d1027666-Reviews-Achilleus-Vienna.html,d1027666,40.0,40.0,35.0,35.0,21.0,22.0,13.0,6.0,7.0,69.0,62.31884057971014,3.75,3.0
London,"['Asian', 'Thai', 'Vegetarian Friendly']",9823.0,$$ - $$$,204.0,"[['Not bad, all in all', 'Delicious cocktails'], ['11/07/2017', '05/08/2017']]",/Restaurant_Review-g186338-d1019941-Reviews-Thai_Square_Islington-London_England.html,d1019941,35.0,35.0,30.0,30.0,62.0,93.0,53.0,22.0,47.0,277.0,55.956678700361,3.25,2.75
Berlin,"['German', 'European', 'Central European', 'Vegetarian Friendly']",922.0,$$ - $$$,243.0,"[['Still keeping up with its reputation', 'Plenty food.'], ['09/15/2017', '08/25/2017']]",/Restaurant_Review-g187323-d958738-Reviews-Dressler-Berlin.html,d958738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berlin,"['American', 'Fast Food', 'Vegetarian Friendly']",3183.0,$,51.0,"[['Ok burger', 'Very tasty food!!'], ['08/20/2017', '08/06/2017']]",/Restaurant_Review-g187323-d4106911-Reviews-Kreuzburger-Berlin.html,d4106911,40.0,30.0,40.0,30.0,9.0,7.0,9.0,1.0,1.0,27.0,59.25925925925925,3.5,3.0
Berlin,,5591.0,,19.0,"[['Nice indian restaurant, great value', 'Not very good'], ['04/23/2017', '01/03/2018']]",/Restaurant_Review-g187323-d6498842-Reviews-Krishna-Berlin.html,d6498842,35.0,35.0,35.0,35.0,7.0,3.0,2.0,2.0,2.0,16.0,62.5,2.5,3.0
Amsterdam,"['Cafe', 'European', 'Pub', 'Healthy']",2979.0,$$ - $$$,7.0,"[['Art, coffee and amazing food', 'Best Cafe in Amsterdam!'], ['01/08/2018', '01/01/2018']]",/Restaurant_Review-g188590-d13119344-Reviews-OKO_Cultural_Melting_Point-Amsterdam_North_Holland_Province.html,d13119344,50.0,50.0,50.0,50.0,21.0,0.0,0.0,0.0,0.0,21.0,100.0,3.75,5.0
London,,15578.0,,7.0,"[['AVOID! Crap Service, atleast the one at Ro...', 'Poor service'], ['05/14/2017', '01/07/2017']]",/Restaurant_Review-g186338-d5817477-Reviews-Roehampton_SUBWAY-London_England.html,d5817477,35.0,25.0,35.0,35.0,3.0,0.0,1.0,1.0,4.0,9.0,33.33333333333333,2.5,1.75
Paris,['European'],9619.0,$$ - $$$,11.0,"[['Select Opera / Paris', 'A good Parisian Brasserie'], ['02/09/2017', '12/19/2016']]",/Restaurant_Review-g187147-d2002677-Reviews-Select_Opera-Paris_Ile_de_France.html,d2002677,45.0,50.0,40.0,45.0,3.0,3.0,0.0,0.0,0.0,6.0,100.0,3.5,5.0
Lisbon,"['Irish', 'Bar', 'European', 'Pub', 'International']",427.0,$$ - $$$,305.0,"[['Good food', 'Nice place to chill and watch sport on tv'], ['02/12/2018', '01/14/2018']]",/Restaurant_Review-g189158-d2423585-Reviews-Hennessy_s_Irish_Pub-Lisbon_Lisbon_District_Central_Portugal.html,d2423585,40.0,40.0,40.0,40.0,106.0,95.0,23.0,16.0,20.0,260.0,77.30769230769229,4.0,3.75
Vienna,"['Austrian', 'European']",1669.0,$$ - $$$,21.0,"[['Nice place', 'Great food fascinating history'], ['07/28/2016', '01/29/2016']]",/Restaurant_Review-g190454-d1180396-Reviews-Schloss_Restaurant_Thurnlhof-Vienna.html,d1180396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
